candidate,family,deployable,split,slippage_bps,start,end,total_return_pct,cagr_pct,volatility_pct,sharpe,sortino,max_drawdown_pct,calmar,profit_factor,expectancy_trade_pct,win_rate_pct,avg_gain_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,entries,exits,entries_per_month,zero_entry_months,time_in_market_pct,average_gross_exposure_pct,annual_turnover_x,entry_signals,benchmark_return_pct,final_equity,year
breakout_20,breakout,True,year,5.0,2020-01-02,2020-12-31,12.95211945900574,12.999087769105389,8.68820624865144,1.4401659822591637,1.8677904402777283,-4.894379747877831,2.6559213707807827,2.5518562181445597,1.8661304908561573,50.0,6.022875993461672,-2.290615011749359,23.535802807430553,-6.127860017194415,28,24,2.3333333333333335,3,76.28458498023716,39.18211823918602,7.804520814179435,98,17.833163784333685,112952.11945900574,2020
breakout_20,breakout,True,year,5.0,2021-01-04,2021-12-31,1.6756550782983215,1.6955135204727911,6.106881943566871,0.30259966323481496,0.40050084838241584,-4.11343541090673,0.4121891682016339,1.2078267627286376,0.2789773343221217,45.0,3.4790887646232322,-2.33929565410606,13.518500183870344,-5.880447550373188,44,40,3.6666666666666665,0,90.47619047619048,43.84779282271188,12.71448265782288,144,28.240594599248126,101675.65507829832,2021
breakout_20,breakout,True,year,5.0,2022-01-03,2022-12-30,-2.606954544147422,-2.637184119460012,5.426269623541648,-0.46165545141656683,-0.5950491376971356,-7.7103512354683605,-0.34203164537157665,0.6940780144619865,-0.7047580559984133,29.166666666666668,5.726366134246784,-3.352868016687612,15.979162496202493,-8.38782214601888,24,24,2.0,3,66.53386454183267,19.789379638930352,7.289943662223354,33,-18.40496273485963,97393.04545585258,2022
breakout_20,breakout,True,year,5.0,2023-01-03,2023-12-29,8.146339537100488,8.269746893971575,5.668852337208744,1.4209960561146453,2.1738980658377556,-3.2278914466382203,2.5619656146071264,1.6042569811718794,0.6543859159002683,37.5,4.501715916928955,-1.6540120847169442,14.241130756297338,-3.6624561348869524,28,24,2.3333333333333335,3,70.39999999999999,34.04719354665928,7.8431694810396415,115,25.539441103643433,108146.33953710049,2023
breakout_20,breakout,True,year,5.0,2024-01-02,2024-12-31,1.7847173051950271,1.7908635971440434,5.454405259004988,0.35155958014144495,0.4626212914017956,-5.910394789874629,0.3030023646156522,1.3039529682403983,0.32829421773067213,50.0,2.629091503426136,-1.9725030679647917,10.53253953099114,-5.877927419670711,38,38,3.1666666666666665,1,85.31746031746032,41.32304138544721,11.44135663464995,121,25.720582138727078,101784.71730519504,2024
breakout_20,breakout,True,year,5.0,2025-01-02,2025-12-31,-1.1285271791213636,-1.1354591350949073,5.449526106745653,-0.1827229044634623,-0.23876798105060823,-3.8401381921023603,-0.2956818422394527,0.9307254456660831,-0.08540717920167124,34.21052631578947,4.000155028368414,-2.2098995271381163,9.81209286693214,-10.410632846750945,41,38,3.4166666666666665,1,78.0,34.703583397239356,11.951732738254572,90,17.05784895761424,98871.47282087864,2025
breakout_20,breakout,True,year,5.0,2026-01-02,2026-07-31,10.997389716109996,19.89752766348245,7.399692833428231,2.4883087211221464,3.4614763106478508,-3.5527981977904077,5.600522899346584,2.9249108600716136,3.0476767529879343,36.84210526315789,12.463341881642886,-2.4447945720607875,30.528351192720613,-6.338531910125752,22,19,3.142857142857143,1,99.3103448275862,44.99286712892297,10.73714823938986,49,9.527160765339794,110997.38971610999,2026
